;;;
агро1;6099269.706;14623378.850;2269.964
агро1;6099273.007;14623381.448;2269.964
агро1;6099287.133;14623392.839;2269.964
агро1;6099290.439;14623395.565;2270.964
агро1;6099293.742;14623398.227;2270.964
агро1;6099298.298;14623401.879;2270.964
агро1;6099311.741;14623412.713;2270.964
агро1;6099315.157;14623415.436;2270.964
агро1;6099319.600;14623419.027;2270.964
агро1;6099322.906;14623421.753;2270.964
агро1;6099336.920;14623433.147;2270.964
агро1;6099340.111;14623435.748;2270.964
агро1;6099343.300;14623438.285;2270.964
агро1;6099346.488;14623440.822;2270.964
агро1;6099359.244;14623450.970;2270.964
агро1;6099362.432;14623453.507;2270.964
агро1;6099365.734;14623456.105;2270.964
агро1;6099368.925;14623458.706;2270.964
агро1;6099383.160;14623470.030;2270.964
агро1;6099386.466;14623472.756;2270.964
агро1;6099389.770;14623475.418;2270.964
агро1;6099393.073;14623478.080;2270.964
агро1;6099407.655;14623489.842;2270.964
агро1;6099411.074;14623492.629;2270.964
агро1;6099414.379;14623495.354;2270.964
агро1;6099417.794;14623498.013;2270.964
агро1;6099432.148;14623509.590;2270.963
агро1;6099435.339;14623512.190;2270.963
агро1;6099438.642;14623514.852;2270.963
агро1;6099441.833;14623517.453;2270.963
агро1;6099455.850;14623528.911;2270.963
агро1;6099459.153;14623531.572;2270.963
агро1;6099462.457;14623534.234;2270.963
агро1;6099467.011;14623537.822;2270.963
агро1;6099480.567;14623548.716;2270.963
агро1;6099485.235;14623552.364;2270.963
агро1;6099488.653;14623555.151;2270.963
агро1;6099492.183;14623557.935;2270.963
агро1;6099507.451;14623570.318;2270.963
агро1;6099510.984;14623573.229;2270.963
агро1;6099513.376;14623575.148;2270.963
агро1;6099517.023;14623578.120;2270.963
агро1;6099532.520;14623590.753;2270.963
агро1;6099534.801;14623592.674;2270.963
агро1;6099537.193;14623594.593;2270.963
агро1;6099539.585;14623596.512;2270.963
агро1;6099541.977;14623598.430;2270.963
агро1;6099544.367;14623600.285;2270.963
агро1;6099558.715;14623611.605;2270.963
агро1;6099561.105;14623613.459;2270.963
агро1;6099564.637;14623616.307;2270.963
агро1;6099567.031;14623618.289;2270.963
агро1;6099569.534;14623620.205;2270.963
агро1;6099585.369;14623632.956;2270.963
агро1;6099587.763;14623634.938;2270.963
агро1;6099590.268;14623636.918;2270.963
агро1;6099592.773;14623638.897;2270.963
агро1;6099596.533;14623641.931;2270.963
агро1;6099612.712;14623655.056;2270.963
агро1;6099616.472;14623658.089;2270.963
агро1;6099618.979;14623660.133;2270.963
агро1;6099622.850;14623663.163;2270.963
агро1;6099640.510;14623677.463;2270.962
агро1;6099643.126;14623679.440;2270.962
агро1;6099646.887;14623682.537;2270.962
агро1;6099649.393;14623684.516;2270.962
агро1;6099653.152;14623687.549;2270.962
агро1;6099668.069;14623699.301;2270.962
агро1;6099670.574;14623701.280;2270.962
агро1;6099673.079;14623703.260;2270.962
